Displacement (ccm),Power (hp),Torque (Nm),Dry weight (kg),Wheelbase (mm),Seat height (mm),Category_Custom / cruiser,Category_Naked bike,Category_Sport,Category_Touring
233.9,17.4,17.3,139.0,1350.0,820.0,0,0,1,0
233.9,17.4,17.3,139.0,1350.0,820.0,0,0,1,0
343.5,22.8,32.0,149.0,1370.0,820.0,0,0,1,0
343.5,22.8,32.0,149.0,1370.0,820.0,0,0,1,0
343.5,22.8,32.0,149.0,1370.0,820.0,0,0,1,0
344.0,22.8,32.0,149.0,1370.0,820.0,0,0,1,0
343.5,22.8,32.0,149.0,1370.0,820.0,0,0,1,0
343.5,22.8,32.0,149.0,1370.0,820.0,0,0,1,0
343.5,22.8,32.0,142.0,1370.0,760.0,0,0,1,0
343.5,22.8,32.0,149.0,1370.0,820.0,0,0,1,0
343.5,22.8,32.0,154.0,1350.0,820.0,0,0,1,0
344.0,22.8,32.0,148.0,1370.0,820.0,0,0,1,0
343.5,22.8,32.0,149.0,1370.0,820.0,0,0,1,0
343.5,22.8,32.0,149.0,1370.0,820.0,0,0,1,0
343.5,22.8,32.0,149.0,1370.0,820.0,0,0,1,0
343.5,22.8,32.0,149.0,1370.0,820.0,0,0,1,0
343.5,22.8,32.0,149.0,1370.0,820.0,0,0,1,0
343.5,22.8,32.0,154.0,1350.0,820.0,0,0,1,0
343.5,22.8,32.0,148.0,1400.0,860.0,0,0,1,0
49.7,6.0,4.7,88.0,1320.0,800.0,0,0,1,0
49.5,3.4,3.2,80.0,1200.0,730.0,0,0,1,0
49.5,3.4,3.2,80.0,1200.0,730.0,0,0,1,0
49.5,3.0,3.2,87.0,1200.0,730.0,0,0,1,0
49.5,3.0,3.2,87.0,1200.0,730.0,0,0,1,0
49.5,3.0,3.2,87.0,1200.0,730.0,0,0,1,0
49.5,3.0,3.2,87.0,1200.0,730.0,0,0,1,0
49.5,3.0,3.2,87.0,1200.0,730.0,0,0,1,0
49.5,3.0,3.2,87.0,1200.0,730.0,0,0,1,0
651.9,46.3,57.0,180.0,1525.0,712.0,0,0,1,0
651.9,46.3,57.0,180.0,1525.0,712.0,0,0,1,0
652.0,46.3,57.0,190.0,1525.0,712.0,0,0,1,0
123.7,8.7,9.0,99.0,1190.0,770.0,0,0,1,0
145.0,10.9,11.2,155.0,1290.0,715.0,1,0,0,0
123.0,8.2,8.0,115.0,1300.0,775.0,0,0,1,0
123.0,8.2,8.0,125.0,1300.0,775.0,0,0,1,0
320.0,23.8,18.5,189.6,1651.0,508.0,0,0,1,0
300.0,23.8,18.5,163.3,1651.0,508.0,1,0,0,0
300.0,23.8,18.5,163.3,1651.0,508.0,1,0,0,0
300.0,23.8,18.5,163.3,1854.0,508.0,1,0,0,0
1352.0,152.0,136.0,278.0,1520.0,815.0,0,0,0,1
249.0,28.0,24.8,149.5,1585.0,800.0,0,1,0,0
652.0,64.0,5.8,211.0,1437.0,800.0,1,0,0,0
124.0,12.0,9.6,135.0,1470.0,680.0,1,0,0,0
253.0,30.0,20.0,143.0,1490.0,725.0,1,0,0,0
124.0,12.0,10.0,128.0,1470.0,680.0,1,0,0,0
124.0,12.0,9.7,128.0,1470.0,680.0,1,0,0,0
499.0,34.0,39.0,198.0,1595.0,715.0,1,0,0,0
499.0,50.0,45.0,174.0,1595.0,780.0,1,0,0,0
498.0,50.0,45.2,179.0,1435.0,800.0,0,1,0,0
498.0,49.0,43.0,179.0,1430.0,810.0,0,0,0,1
499.0,50.0,45.0,174.0,1430.0,780.0,0,1,0,0
499.0,50.0,45.0,180.0,1430.0,815.0,0,1,0,0
649.0,71.1,66.0,174.0,1405.0,785.0,0,0,1,0
649.0,71.1,66.0,178.0,1410.0,790.0,0,0,1,0
649.0,71.1,66.0,178.0,1410.0,790.0,0,1,0,0
649.0,71.1,66.0,173.0,1405.0,785.0,0,1,0,0
649.0,72.0,64.0,204.0,1410.0,805.0,0,1,0,0
649.0,71.1,66.0,174.0,1405.0,785.0,0,1,0,0
592.0,85.0,58.0,180.0,1425.0,755.0,0,0,1,0
998.0,98.0,86.0,258.0,1555.0,815.0,0,0,0,1
249.0,59.1,40.2,131.0,1365.0,755.0,0,0,1,0
745.0,55.0,60.8,205.0,1475.0,770.0,1,0,0,0
750.0,55.0,60.9,206.0,1475.0,775.0,1,0,0,0
1015.0,85.0,83.0,240.0,1550.0,813.0,0,0,1,0
248.0,45.0,24.0,138.3,1400.0,740.0,0,0,1,0
249.0,28.0,22.6,152.0,1400.0,780.0,0,0,1,0
399.0,44.8,38.0,168.0,1370.0,785.0,0,0,1,0
399.0,44.8,38.0,166.0,1370.0,785.0,0,0,1,0
399.0,42.9,37.0,184.0,1410.0,790.0,0,0,1,0
599.0,98.0,68.9,164.2,1400.0,820.0,0,0,1,0
649.0,63.0,61.0,181.0,1415.0,840.0,0,0,0,1
649.0,63.0,61.0,181.0,1415.0,840.0,0,0,0,1
1471.0,64.0,112.0,292.0,1660.0,705.0,1,0,0,0
1470.0,64.0,113.0,292.0,1665.0,720.0,1,0,0,0
1471.0,65.0,113.0,292.0,1665.0,725.0,1,0,0,0
1470.0,64.0,113.0,335.0,1665.0,720.0,1,0,0,0
1470.0,64.0,113.0,337.0,1665.0,720.0,1,0,0,0
1471.0,65.0,113.0,335.0,1665.0,720.0,1,0,0,0
1470.0,64.0,113.0,302.0,1655.0,730.0,1,0,0,0
1471.0,64.0,113.0,304.0,1655.0,730.0,1,0,0,0
1470.0,63.0,113.0,304.0,1655.0,730.0,1,0,0,0
1470.0,72.0,108.0,289.0,1705.0,700.0,1,0,0,0
1470.0,71.0,114.0,289.0,1705.0,700.0,1,0,0,0
1552.0,65.7,127.0,307.0,1680.0,680.0,1,0,0,0
1700.0,72.4,136.0,360.0,1665.0,730.0,0,0,0,1
399.0,33.0,32.0,233.0,1605.0,700.0,1,0,0,0
805.0,55.0,64.0,235.0,1600.0,705.0,1,0,0,0
805.0,55.0,64.0,235.0,1600.0,725.0,1,0,0,0
805.0,54.0,63.7,235.0,1600.0,705.0,1,0,0,0
805.0,55.0,64.0,235.0,1600.0,720.0,1,0,0,0
805.0,57.0,61.0,248.0,1615.0,760.0,1,0,0,0
805.0,57.0,61.0,246.0,1615.0,760.0,1,0,0,0
805.0,56.0,61.0,246.0,1615.0,760.0,1,0,0,0
1700.0,73.8,135.0,341.0,1665.0,720.0,0,0,0,1
1196.0,97.0,107.0,330.0,1620.0,755.0,0,0,0,1
1552.0,65.7,127.0,306.2,1679.0,696.0,1,0,0,0
953.0,125.0,95.7,198.0,1420.0,820.0,0,1,0,0
953.0,127.0,95.6,198.0,1420.0,820.0,0,1,0,0
1043.0,136.0,110.0,228.0,1445.0,820.0,0,0,1,0
748.0,104.0,78.0,226.0,1440.0,815.0,0,1,0,0
748.0,104.0,78.0,224.0,1440.0,825.0,0,1,0,0
953.0,123.0,98.7,205.0,1455.0,820.0,0,1,0,0
399.0,45.0,38.0,167.0,1369.0,785.0,0,1,0,0
748.0,106.0,78.0,230.0,1440.0,815.0,0,1,0,0
748.0,104.0,78.0,226.0,1440.0,815.0,0,1,0,0
748.0,104.0,78.0,203.0,1440.0,815.0,0,1,0,0
948.0,123.0,99.1,212.0,1455.0,800.0,0,1,0,0
739.0,72.0,56.8,201.0,1455.0,770.0,0,1,0,0
739.0,72.0,56.8,201.0,1455.0,770.0,1,0,0,0
739.0,72.0,58.8,201.0,1455.0,780.0,0,0,1,0
908.0,105.0,85.3,238.0,1595.0,745.0,1,0,0,0
738.0,75.1,63.1,202.0,1455.0,800.0,0,1,0,0
1052.0,106.0,98.0,221.0,1450.0,800.0,0,1,0,0
1164.0,122.0,112.0,227.0,1465.0,790.0,0,1,0,0
1164.0,122.0,112.0,223.0,1460.0,790.0,0,1,0,0
1164.0,122.0,112.0,223.0,1460.0,790.0,0,1,0,0
1164.0,122.0,112.0,228.0,1460.0,790.0,0,1,0,0
636.0,117.0,67.1,161.0,1400.0,825.0,0,0,1,0
599.0,111.0,64.4,161.0,1400.0,825.0,0,0,1,0
599.0,108.0,65.0,176.0,1466.0,820.0,0,0,1,0
599.0,112.0,66.0,170.0,1400.0,790.0,0,0,1,0
599.0,111.0,66.0,172.0,1400.0,830.0,0,0,1,0
748.0,121.0,78.6,203.0,1435.0,790.0,0,0,1,0
748.0,122.0,78.0,203.0,1435.0,805.0,0,0,1,0
899.0,143.0,101.0,185.0,1415.0,825.0,0,0,1,0
899.0,144.0,101.0,186.0,1417.0,827.0,0,0,1,0
899.0,150.0,101.0,186.0,1417.0,827.0,0,0,1,0
398.0,65.0,36.3,162.0,1385.0,790.0,0,0,1,0
1352.0,190.0,154.0,261.0,1460.0,800.0,0,0,1,0
593.0,100.0,65.0,195.0,1430.0,780.0,0,0,1,0
599.0,98.0,61.0,195.0,1430.0,780.0,0,0,0,1
149.4,11.0,10.0,99.0,1246.0,770.0,0,0,1,0
124.1,10.1,8.5,115.0,1285.0,780.0,0,0,1,0
124.1,10.1,8.5,115.0,1285.0,780.0,0,0,1,0
149.4,11.0,10.0,118.0,1285.0,780.0,0,0,1,0
149.4,11.0,10.0,118.0,1285.0,780.0,0,0,1,0
248.9,19.2,18.7,170.0,1540.0,688.0,1,0,0,0
248.9,19.0,18.7,170.0,1540.0,688.0,1,0,0,0
248.9,19.0,18.7,170.0,1540.0,688.0,1,0,0,0
248.9,17.3,18.0,170.0,1530.0,688.0,1,0,0,0
248.9,19.2,18.7,170.0,1530.0,688.0,1,0,0,0
149.4,11.3,11.3,99.0,1246.0,800.0,0,0,1,0
248.9,17.3,18.0,170.0,1530.0,688.0,1,0,0,0
248.9,19.2,18.7,170.0,1530.0,688.0,1,0,0,0
149.4,11.0,10.0,120.0,1330.0,750.0,0,0,1,0
149.4,11.0,11.3,120.0,1330.0,750.0,0,0,1,0
124.8,10.5,8.9,144.0,1258.0,715.0,1,0,0,0
124.1,10.1,9.3,116.0,1320.0,785.0,0,0,1,0
124.1,10.1,9.3,116.0,1320.0,785.0,0,0,1,0
124.1,10.1,9.3,128.0,1320.0,800.0,0,0,1,0
124.1,10.1,9.3,128.0,1320.0,800.0,0,0,1,0
124.1,11.0,9.2,128.0,1320.0,800.0,0,0,1,0
149.4,11.8,12.0,128.0,1285.0,800.0,0,0,1,0
149.4,11.8,12.0,128.0,1285.0,800.0,0,0,1,0
148.0,11.9,11.0,128.0,1320.0,800.0,0,0,1,0
197.0,12.9,13.9,128.0,1360.0,800.0,0,0,1,0
199.7,16.1,14.5,121.0,1360.0,760.0,0,0,1,0
600.0,80.5,52.0,208.0,1480.0,800.0,0,1,0,0
125.0,12.6,10.0,147.0,1345.0,810.0,0,1,0,0
124.1,12.6,10.0,147.0,1345.0,810.0,0,1,0,0
124.5,11.0,9.2,117.0,1260.0,760.0,0,1,0,0
124.5,11.0,9.2,117.0,1260.0,760.0,0,1,0,0
124.5,11.0,9.2,117.0,1260.0,760.0,0,1,0,0
124.5,11.3,10.0,121.0,1260.0,760.0,0,1,0,0
124.5,11.3,10.0,125.0,1260.0,760.0,0,1,0,0
125.0,11.4,9.2,132.0,1290.0,760.0,0,1,0,0
124.1,11.4,9.2,132.0,1290.0,760.0,0,0,1,0
124.5,11.3,10.0,125.0,1260.0,760.0,0,0,1,0
125.0,11.3,9.5,136.0,1350.0,760.0,0,0,1,0
124.1,11.3,9.5,136.0,1350.0,760.0,0,0,1,0
148.0,11.9,11.0,117.0,1260.0,760.0,0,1,0,0
148.0,11.9,11.0,117.0,1260.0,760.0,0,1,0,0
148.0,12.1,11.0,121.0,1260.0,760.0,0,1,0,0
148.0,12.1,11.0,121.0,1260.0,760.0,0,1,0,0
197.0,12.7,13.5,117.0,1260.0,760.0,0,1,0,0
197.0,12.7,13.5,117.0,1260.0,760.0,0,1,0,0
197.0,12.9,14.0,117.0,1270.0,760.0,0,1,0,0
199.7,16.1,14.5,121.0,1260.0,760.0,0,1,0,0
124.5,11.0,9.2,123.0,1330.0,770.0,0,1,0,0
124.5,11.0,9.2,123.0,1330.0,770.0,0,1,0,0
124.5,11.0,9.2,123.0,1330.0,770.0,0,1,0,0
124.5,11.0,9.2,123.0,1330.0,770.0,0,1,0,0
124.5,11.0,9.2,123.0,1330.0,770.0,0,1,0,0
148.0,11.9,11.0,123.0,1330.0,770.0,0,1,0,0
148.0,11.9,11.0,123.0,1330.0,770.0,0,1,0,0
197.0,12.7,13.5,123.0,1330.0,770.0,0,1,0,0
197.0,12.7,13.5,123.0,1330.0,770.0,0,1,0,0
199.7,16.1,14.5,123.0,1330.0,770.0,0,1,0,0
199.7,16.1,14.5,123.0,1330.0,770.0,0,1,0,0
248.9,19.2,18.7,170.0,1530.0,688.0,1,0,0,0
124.5,11.0,9.2,130.0,1300.0,780.0,0,0,1,0
124.5,11.0,9.2,130.0,1300.0,780.0,0,0,1,0
148.0,11.9,11.0,130.0,1300.0,780.0,0,0,1,0
148.0,11.9,11.0,130.0,1300.0,780.0,0,0,1,0
124.1,10.5,8.9,134.0,1440.0,730.0,1,0,0,0
124.1,10.5,8.9,134.0,1440.0,730.0,1,0,0,0
124.1,10.5,8.9,134.0,1440.0,730.0,1,0,0,0
124.1,10.5,8.9,134.0,1440.0,730.0,1,0,0,0
124.0,10.5,8.9,134.0,1440.0,730.0,1,0,0,0
124.1,10.5,8.9,134.0,1440.0,730.0,1,0,0,0
124.0,10.5,8.9,134.0,1440.0,730.0,1,0,0,0
124.0,10.5,8.9,134.0,1440.0,730.0,1,0,0,0
124.1,10.5,8.9,134.0,1440.0,730.0,1,0,0,0
124.1,10.5,8.9,134.0,1440.0,730.0,1,0,0,0
124.0,10.5,8.9,134.0,1440.0,730.0,1,0,0,0
149.4,11.9,11.0,134.0,1440.0,730.0,1,0,0,0
150.1,11.8,11.0,134.0,1440.0,730.0,1,0,0,0
197.0,12.7,14.0,134.0,1440.0,730.0,1,0,0,0
197.0,12.7,14.0,134.0,1440.0,730.0,1,0,0,0
197.0,12.9,13.9,134.0,1440.0,730.0,1,0,0,0
248.9,19.4,15.0,149.0,1540.0,740.0,1,0,0,0
49.0,3.0,3.8,97.0,1350.0,770.0,0,0,1,0
248.9,17.3,18.0,170.0,1530.0,688.0,1,0,0,0
248.9,19.2,18.7,170.0,1530.0,688.0,1,0,0,0
49.5,2.7,2.8,104.8,1410.0,851.0,1,0,0,0
1148.0,151.0,120.0,188.0,1430.0,805.0,0,0,1,0
1148.0,151.0,120.0,188.0,1430.0,805.0,0,0,1,0
1148.0,152.0,120.0,184.0,1430.0,805.0,0,0,1,0
1148.0,152.0,120.0,184.0,1430.0,805.0,0,0,1,0
1195.0,167.0,123.0,182.0,1430.0,805.0,0,0,1,0
1195.0,167.0,123.0,182.0,1425.0,805.0,0,0,1,0
1195.0,173.0,123.0,186.0,1425.0,805.0,0,0,1,0
1195.0,167.0,123.0,182.0,1425.0,805.0,0,0,1,0
1195.0,167.0,123.0,182.0,1425.0,805.0,0,0,1,0
1195.0,177.0,123.0,173.0,1425.0,845.0,0,0,1,0
1195.0,167.0,123.0,182.0,1425.0,805.0,0,0,1,0
1195.0,167.0,123.0,182.0,1425.0,805.0,0,0,1,0
1195.0,177.0,123.0,173.0,1425.0,845.0,0,0,1,0
125.0,15.0,12.0,139.0,1357.0,830.0,0,1,0,0
125.0,15.0,12.0,139.0,1357.0,830.0,0,1,0,0
1301.0,173.0,141.0,209.0,1482.0,835.0,0,1,0,0
1301.0,175.0,141.0,209.0,1482.0,835.0,0,1,0,0
1301.0,172.0,141.0,208.0,1482.0,835.0,0,1,0,0
1301.0,177.0,140.0,189.0,1482.0,835.0,0,1,0,0
1301.0,180.0,140.0,189.0,1482.0,835.0,0,1,0,0
1301.0,177.0,140.0,180.0,1482.0,837.0,0,1,0,0
200.0,20.6,12.0,125.0,1361.0,810.0,0,1,0,0
373.0,44.0,37.0,149.0,1357.0,830.0,0,1,0,0
373.0,44.0,37.0,150.0,1357.0,830.0,0,1,0,0
625.0,53.6,60.0,152.0,1460.0,900.0,0,1,0,0
654.0,64.4,67.0,148.5,1472.0,865.0,0,1,0,0
654.0,64.4,67.0,148.5,1472.0,865.0,0,1,0,0
654.0,64.4,67.0,148.5,1472.0,865.0,0,1,0,0
654.0,64.4,67.0,148.5,1472.0,865.0,0,1,0,0
690.0,67.0,67.0,150.0,1466.0,835.0,0,1,0,0
690.0,73.0,74.0,149.5,1466.0,835.0,0,1,0,0
690.0,73.0,74.0,148.5,1466.0,835.0,0,1,0,0
690.0,73.0,74.0,148.5,1466.0,835.0,0,1,0,0
690.0,73.0,74.0,148.5,1466.0,835.0,0,1,0,0
690.0,69.1,70.0,148.0,1472.0,865.0,0,1,0,0
799.0,105.0,87.0,169.0,1475.0,825.0,0,1,0,0
799.0,93.9,86.0,169.0,1475.0,825.0,0,1,0,0
889.0,114.0,92.0,169.0,1476.0,820.0,0,1,0,0
889.0,93.9,86.0,169.0,1476.0,820.0,0,1,0,0
890.0,119.0,99.0,166.0,1475.0,825.0,0,1,0,0
889.0,119.0,99.0,166.0,1476.0,834.0,0,1,0,0
999.8,118.0,100.0,168.0,1438.0,855.0,0,1,0,0
999.0,118.0,100.0,186.0,1450.0,850.0,0,1,0,0
999.0,118.0,100.0,186.0,1450.0,855.0,0,1,0,0
999.0,118.0,100.0,186.0,1450.0,855.0,0,1,0,0
999.0,118.0,100.0,186.0,1450.0,850.0,0,1,0,0
999.0,118.0,100.0,186.0,1450.0,850.0,0,1,0,0
999.0,118.0,100.0,184.0,1438.0,855.0,0,1,0,0
999.0,118.0,100.0,184.0,1438.0,855.0,0,1,0,0
999.0,130.0,102.0,186.0,1450.0,855.0,0,1,0,0
999.0,130.0,101.0,185.0,1450.0,850.0,0,1,0,0
999.0,123.0,100.0,186.0,1450.0,850.0,0,1,0,0
999.0,118.0,100.0,184.0,1438.0,855.0,0,1,0,0
999.0,118.0,100.0,184.0,1438.0,855.0,0,1,0,0
999.0,118.0,100.0,184.0,1438.0,855.0,0,1,0,0
124.7,15.0,12.0,135.0,1340.0,820.0,0,0,1,0
124.7,15.0,12.0,135.0,1340.0,820.0,0,0,1,0
124.7,15.0,12.0,135.0,1340.0,820.0,0,0,1,0
124.7,15.0,12.0,135.0,1340.0,820.0,0,0,1,0
125.0,15.0,12.0,139.0,1340.0,820.0,0,0,1,0
125.0,15.0,12.0,147.0,1340.0,824.0,0,0,1,0
199.5,25.0,19.0,137.5,1340.0,820.0,0,0,1,0
248.8,31.0,24.0,147.0,1340.0,820.0,0,0,1,0
248.8,30.9,24.0,147.0,1340.0,820.0,0,0,1,0
373.2,44.0,35.0,149.0,1340.0,820.0,0,0,1,0
373.2,44.0,37.0,155.0,1340.0,824.0,0,0,1,0
889.0,126.0,101.0,140.0,1476.0,820.0,0,0,1,0
149.4,11.5,9.3,153.0,1475.0,720.0,1,0,0,0
123.7,8.0,8.5,119.8,1290.0,787.0,0,1,0,0
123.7,8.0,8.5,119.8,1290.0,787.0,0,1,0,0
125.0,8.0,8.5,110.9,1290.0,838.0,0,1,0,0
123.6,6.7,8.5,107.0,1300.0,780.0,0,1,0,0
124.1,10.1,9.2,117.0,1270.0,780.0,0,0,1,0
124.1,10.1,9.2,117.0,1270.0,755.0,0,0,1,0
124.1,12.9,9.8,137.0,1355.0,800.0,0,0,1,0
124.1,13.0,9.8,137.0,1270.0,800.0,0,0,1,0
124.1,12.9,9.8,137.0,1355.0,800.0,0,0,1,0
124.1,12.9,9.8,132.0,1355.0,800.0,0,1,0,0
124.1,13.0,9.8,132.0,1355.0,800.0,0,1,0,0
252.0,21.8,21.0,175.0,1600.0,725.0,1,0,0,0
250.0,28.2,20.5,175.0,1600.0,725.0,1,0,0,0
249.4,27.5,19.8,175.0,1600.0,725.0,1,0,0,0
124.0,10.9,9.3,165.0,1430.0,680.0,1,0,0,0
124.6,11.5,10.0,152.0,1460.0,700.0,1,0,0,0
124.1,11.5,9.3,152.0,1450.0,680.0,1,0,0,0
124.1,11.5,9.3,152.0,1450.0,680.0,1,0,0,0
124.1,11.5,9.3,152.0,1450.0,680.0,1,0,0,0
124.1,11.5,9.3,152.0,1450.0,680.0,1,0,0,0
645.0,70.0,62.0,181.0,1410.0,770.0,0,1,0,0
747.0,95.0,82.0,189.0,1375.0,770.0,0,0,1,0
747.0,95.0,82.0,186.0,1375.0,770.0,0,0,1,0
747.0,95.0,82.0,189.0,1375.0,770.0,0,0,1,0
124.6,12.1,8.5,180.0,1660.0,660.0,1,0,0,0
125.0,9.8,9.9,110.0,1275.0,770.0,0,1,0,0
125.0,10.7,9.2,117.0,1296.0,780.0,0,1,0,0
124.1,7.5,8.9,136.0,1400.0,720.0,1,0,0,0
125.0,11.4,9.5,134.0,1380.0,770.0,0,1,0,0
125.0,11.4,9.5,134.0,1380.0,770.0,0,1,0,0
125.0,11.4,9.5,134.0,1380.0,770.0,0,1,0,0
125.0,11.4,9.5,134.0,1380.0,770.0,0,1,0,0
125.0,9.8,9.9,125.0,1296.0,760.0,0,1,0,0
125.0,10.5,9.2,125.0,1330.0,780.0,0,0,1,0
125.0,11.1,9.2,125.0,1310.0,745.0,1,0,0,0
149.0,12.3,11.2,122.0,1280.0,785.0,0,0,1,0
158.0,12.1,10.9,132.0,1300.0,765.0,0,0,1,0
248.9,18.1,19.0,152.0,1495.0,670.0,1,0,0,0
149.0,12.7,12.0,128.0,1320.0,780.0,0,0,1,0
149.4,11.5,9.8,120.0,1280.0,785.0,0,0,1,0
149.0,13.4,12.8,160.0,1500.0,710.0,1,0,0,0
198.0,17.0,17.0,144.7,1340.0,775.0,0,0,1,0
149.0,13.1,13.0,138.0,1330.0,775.0,0,0,1,0
149.0,12.7,12.0,134.0,1330.0,775.0,0,0,1,0
349.5,26.8,24.0,187.0,1410.0,790.0,0,1,0,0
198.0,17.0,17.0,144.7,1340.0,775.0,0,0,1,0
198.0,17.0,17.0,149.7,1331.0,775.0,0,0,1,0
198.0,17.0,16.9,149.7,1331.0,775.0,0,0,1,0
158.0,14.1,14.0,150.0,1330.0,775.0,0,0,1,0
198.0,16.8,17.0,150.0,1340.0,775.0,0,1,0,0
124.5,11.0,8.8,130.0,1290.0,770.0,0,0,1,0
124.0,11.4,9.5,108.0,1290.0,770.0,0,0,1,0
149.4,11.5,10.0,128.0,1280.0,780.0,0,0,1,0
149.0,11.0,11.5,117.0,1285.0,770.0,0,0,1,0
399.0,26.8,22.0,175.0,1540.0,720.0,1,0,0,0
399.0,26.8,22.0,175.0,1540.0,720.0,1,0,0,0
158.0,12.1,10.9,128.0,1280.0,780.0,0,0,1,0
248.9,18.4,19.0,152.0,1494.0,671.0,1,0,0,0
149.0,12.3,15.6,150.0,1350.0,775.0,0,0,1,0
223.0,17.7,17.2,139.0,1332.0,800.0,0,1,0,0
180.1,14.1,13.5,125.0,1335.0,780.0,0,1,0,0
292.4,29.0,17.2,140.0,1360.0,780.0,0,1,0,0
197.0,16.7,15.2,140.0,1340.0,780.0,0,0,1,0
223.0,17.7,17.2,125.0,1335.0,780.0,0,0,1,0
292.4,29.0,17.2,153.0,1340.0,780.0,0,0,1,0
149.0,11.4,10.0,120.0,1390.0,680.0,1,0,0,0
150.1,11.4,10.5,125.0,1290.0,770.0,0,1,0,0
150.1,11.4,10.5,125.0,1340.0,780.0,0,0,1,0
150.1,11.4,10.5,120.0,1340.0,780.0,0,1,0,0
150.1,11.4,10.5,125.0,1265.0,735.0,1,0,0,0
149.0,11.4,11.2,130.0,1295.0,790.0,0,0,1,0
180.8,14.1,13.5,126.0,1335.0,780.0,0,1,0,0
124.0,9.5,9.5,112.0,1330.0,770.0,1,0,0,0
124.7,10.5,9.5,130.0,1435.0,730.0,1,0,0,0
124.7,10.5,9.5,127.0,1435.0,730.0,1,0,0,0
124.7,10.5,9.2,126.0,1330.0,760.0,0,1,0,0
124.7,10.5,9.2,125.0,1375.0,763.0,0,0,1,0
125.0,9.0,9.6,121.0,1290.0,790.0,0,0,1,0
49.7,1.7,2.6,113.0,1341.0,815.0,0,0,1,0
49.7,2.4,2.9,114.0,1341.0,815.0,0,0,1,0
49.7,2.4,2.9,114.0,1341.0,815.0,0,0,1,0
49.7,2.7,2.9,114.2,1275.0,790.0,0,0,1,0
49.7,2.7,2.9,114.2,1275.0,790.0,0,0,1,0
656.0,125.0,75.0,155.0,1380.0,810.0,0,0,1,0
124.1,11.0,9.0,110.0,1349.0,800.0,0,0,1,0
124.1,11.0,9.0,110.0,1349.0,800.0,0,1,0,0
124.1,11.0,9.0,110.0,1349.0,800.0,0,1,0,0
249.6,26.0,22.7,122.0,1349.0,800.0,0,1,0,0
249.6,27.0,22.3,135.0,1350.0,765.0,0,1,0,0
249.5,27.0,22.3,135.0,1350.0,765.0,0,1,0,0
249.6,27.0,22.3,136.0,1350.0,765.0,0,1,0,0
124.1,11.0,9.0,110.0,1349.0,800.0,0,1,0,0
124.1,11.0,9.0,110.0,1349.0,800.0,0,1,0,0
124.1,11.0,9.0,110.0,1349.0,800.0,0,0,1,0
249.6,26.0,22.7,123.0,1349.0,800.0,0,0,1,0
249.6,27.0,22.3,137.0,1350.0,765.0,0,0,1,0
249.6,26.0,22.7,123.0,1349.0,800.0,0,0,1,0
249.6,27.0,22.3,137.0,1349.0,765.0,0,0,1,0
249.6,27.0,22.3,137.0,1350.0,765.0,0,0,1,0
249.6,27.0,22.3,137.0,1350.0,765.0,0,0,1,0
124.1,11.0,9.0,110.0,1349.0,800.0,0,0,1,0
124.1,11.0,9.0,111.0,1349.0,800.0,0,0,1,0
124.1,11.0,9.0,110.0,1349.0,800.0,0,0,1,0
124.1,11.0,9.0,110.0,1349.0,800.0,0,1,0,0
125.0,11.0,10.0,134.0,1355.0,810.0,0,1,0,0
125.0,11.0,19.0,118.0,1310.0,777.0,0,1,0,0
125.0,11.0,9.0,118.0,1310.0,777.0,0,1,0,0
125.0,11.0,9.0,118.0,1310.0,777.0,0,1,0,0
125.0,11.0,9.0,118.0,1310.0,778.0,0,0,1,0
125.0,11.0,9.0,118.0,1310.0,778.0,0,0,1,0
125.0,11.0,9.0,118.0,1310.0,778.0,0,0,1,0
125.0,11.0,9.7,125.0,1140.0,810.0,0,0,1,0
125.0,11.0,9.0,118.0,1310.0,760.0,0,0,1,0
125.0,11.0,9.0,118.0,1310.0,760.0,0,0,1,0
124.6,11.4,9.6,159.0,1420.0,760.0,0,0,1,0
124.0,11.8,10.0,155.0,1306.0,760.0,0,0,1,0
125.0,11.4,9.0,155.0,1360.0,680.0,1,0,0,0
125.0,9.1,9.0,135.0,1340.0,780.0,0,0,1,0
389.0,34.9,33.0,188.0,1460.0,680.0,1,0,0,0
389.0,35.0,33.0,188.0,1460.0,680.0,1,0,0,0
389.0,35.0,33.0,188.0,1460.0,680.0,1,0,0,0
996.0,136.0,110.0,179.0,1398.0,820.0,0,0,1,0
999.0,136.0,105.0,168.0,1398.0,820.0,0,0,1,0
1064.0,90.0,95.0,221.0,1475.0,790.0,0,0,1,0
1064.0,90.0,95.0,221.0,1475.0,790.0,0,0,1,0
1151.0,93.9,100.0,229.0,1485.0,800.0,0,1,0,0
1151.0,93.9,100.0,229.0,1485.0,800.0,0,1,0,0
1151.0,103.0,105.0,240.0,1485.0,800.0,0,1,0,0
1151.0,103.0,105.0,240.0,1485.0,800.0,0,1,0,0
1151.0,93.9,100.0,230.0,1485.0,800.0,0,1,0,0
1151.0,93.9,100.0,229.0,1485.0,800.0,0,1,0,0
744.0,48.0,60.0,182.0,1505.0,770.0,1,0,0,0
936.0,73.8,78.0,245.0,1570.0,780.0,0,1,0,0
1380.0,96.0,121.0,182.0,1695.0,740.0,0,1,0,0
935.6,73.8,78.0,224.0,1570.0,780.0,1,0,0,0
935.6,73.8,78.0,224.0,1570.0,780.0,1,0,0,0
935.6,73.8,78.0,223.0,1560.0,760.0,1,0,0,0
